fsstats v1.4.5 (03/22/2008) Copyright (c) 2005, 2007 Panasas, Inc.
fsstats: cannot stat /fg/wgas/.snapshot; skipping: No such file or directory
fsstats: checkpointing every 10 minutes to /tmp/fsstats.r6gs1
running   : processed 10001 files in 151 secs (last 10000 at 66.23 files/sec), cwd "/fg/wgas/wgas6/projects/ra/BRASS/birdsuite_042208/REDOS/REDOS.15.birdseye_dir"
running   : processed 20001 files in 217 secs (last 10000 at 151.52 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS"
running   : processed 30001 files in 238 secs (last 10000 at 476.19 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/top1000"
running   : processed 40001 files in 261 secs (last 10000 at 434.78 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr8"
running   : processed 50001 files in 280 secs (last 10000 at 526.32 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr7"
running   : processed 60001 files in 299 secs (last 10000 at 526.32 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr6"
running   : processed 70001 files in 320 secs (last 10000 at 476.19 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr5"
running   : processed 80001 files in 342 secs (last 10000 at 454.55 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr3"
running   : processed 90001 files in 360 secs (last 10000 at 555.56 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr20"
running   : processed 100001 files in 377 secs (last 10000 at 588.24 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr2"
running   : processed 110001 files in 393 secs (last 10000 at 625.00 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr16"
running   : processed 120001 files in 410 secs (last 10000 at 588.24 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr13"
running   : processed 130001 files in 427 secs (last 10000 at 588.24 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr11"
running   : processed 140001 files in 447 secs (last 10000 at 500.00 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/chr1"
running   : processed 150001 files in 463 secs (last 10000 at 625.00 files/sec), cwd "/fg/wgas/wgas6/projects/qt_FHS/81snps_121606"
running   : processed 160001 files in 525 secs (last 10000 at 161.29 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
running   : processed 170001 files in 545 secs (last 10000 at 500.00 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
running   : processed 180001 files in 556 secs (last 10000 at 909.09 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
running   : processed 190001 files in 567 secs (last 10000 at 909.09 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
running   : processed 200001 files in 578 secs (last 10000 at 909.09 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
running   : processed 210001 files in 589 secs (last 10000 at 909.09 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9"
fsstats: checkpointing to /tmp/fsstats.r6gs1...done.
running   : processed 220001 files in 601 secs (last 10000 at 833.33 files/sec), cwd "/fg/wgas/wgas6/projects/care/test9/input"
running   : processed 230001 files in 655 secs (last 10000 at 185.19 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 240001 files in 667 secs (last 10000 at 833.33 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 250001 files in 677 secs (last 10000 at 1000.00 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 260001 files in 689 secs (last 10000 at 833.33 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 270001 files in 699 secs (last 10000 at 1000.00 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 280001 files in 710 secs (last 10000 at 909.09 files/sec), cwd "/fg/wgas/wgas6/projects/care/test8"
running   : processed 290001 files in 765 secs (last 10000 at 181.82 files/sec), cwd "/fg/wgas/wgas6/projects/care/test7"
running   : processed 300001 files in 778 secs (last 10000 at 769.23 files/sec), cwd "/fg/wgas/wgas6/projects/care/test7"
